dependent_feature,independent_feature,beta,t_statistic,p,n,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,q
sleep_awakeDuration,metabolite_100019972,0.03392411289493227,1.1868534454363222,0.2354342753418118,1899.0,100019972,"Fatty Acid, Dicarboxylate",Lipid,dodecenedioate (C12:1-DC)*,,,,,0.522821112059997
sleep_awakeningsCount,metabolite_100019972,-0.015785612224979175,-0.4578512567127759,0.647107269881114,2079.0,100019972,"Fatty Acid, Dicarboxylate",Lipid,dodecenedioate (C12:1-DC)*,,,,,0.8420125682246071
sleep_efficiency,metabolite_100019972,-0.00015249369314203343,-0.1909450711932111,0.8485883137070618,1974.0,100019972,"Fatty Acid, Dicarboxylate",Lipid,dodecenedioate (C12:1-DC)*,,,,,0.9377761450800842
sleep_minutesAfterWakeup,metabolite_100019972,0.03751700110125743,1.1333990814793968,0.2571992443128716,1786.0,100019972,"Fatty Acid, Dicarboxylate",Lipid,dodecenedioate (C12:1-DC)*,,,,,0.5425626608618027
sleep_minutesAsleep,metabolite_100019972,0.016574063325422342,0.8064372887417864,0.4200854501196363,2030.0,100019972,"Fatty Acid, Dicarboxylate",Lipid,dodecenedioate (C12:1-DC)*,,,,,0.6925363530939639
sleep_restlessDuration,metabolite_100019972,0.009404589157883038,0.3496993414270086,0.726603022640196,1909.0,100019972,"Fatty Acid, Dicarboxylate",Lipid,dodecenedioate (C12:1-DC)*,,,,,0.885354682491601
sleep_awakeDuration,metabolite_100019975,0.04515598814135602,1.2321130213497933,0.21804830568706116,2053.0,100019975,"Fatty Acid, Dicarboxylate",Lipid,hexadecenedioate (C16:1-DC)*,,,,,0.5037037366346302
sleep_awakeningsCount,metabolite_100019975,-0.07543419302301546,-1.7220917143504626,0.08519107491276894,2243.0,100019975,"Fatty Acid, Dicarboxylate",Lipid,hexadecenedioate (C16:1-DC)*,,,,,0.30614301004628625
sleep_efficiency,metabolite_100019975,-0.0013446016971596154,-1.3193418531864727,0.1871973217308399,2125.0,100019975,"Fatty Acid, Dicarboxylate",Lipid,hexadecenedioate (C16:1-DC)*,,,,,0.47033207006171174
sleep_minutesAfterWakeup,metabolite_100019975,0.056356760581065,1.3465834480422998,0.17827286741220186,1931.0,100019975,"Fatty Acid, Dicarboxylate",Lipid,hexadecenedioate (C16:1-DC)*,,,,,0.4597756538858747
sleep_minutesAsleep,metabolite_100019975,0.06242591636080157,2.397063329938017,0.01661059171325781,2190.0,100019975,"Fatty Acid, Dicarboxylate",Lipid,hexadecenedioate (C16:1-DC)*,,,,,0.1174952634590022
sleep_restlessDuration,metabolite_100019975,0.10106068135963044,2.9506090819301147,0.0032074429649865937,2055.0,100019975,"Fatty Acid, Dicarboxylate",Lipid,hexadecenedioate (C16:1-DC)*,,,,,0.040612552472154194
sleep_awakeDuration,metabolite_100019978,0.05742451441909511,1.489719205954389,0.13645071983062554,2071.0,100019978,"Fatty Acid, Dicarboxylate",Lipid,octadecenedioate (C18:1-DC),,,,,0.3969876929700077
sleep_awakeningsCount,metabolite_100019978,-0.008896440419086096,-0.19496493036865115,0.8454379502873306,2262.0,100019978,"Fatty Acid, Dicarboxylate",Lipid,octadecenedioate (C18:1-DC),,,,,0.9370621149356986
sleep_efficiency,metabolite_100019978,-0.0009237473506576444,-0.8703131883472293,0.3842268394529903,2146.0,100019978,"Fatty Acid, Dicarboxylate",Lipid,octadecenedioate (C18:1-DC),,,,,0.6638435528537571
sleep_minutesAfterWakeup,metabolite_100019978,0.06394704200673587,1.464874333960203,0.14311782575632842,1938.0,100019978,"Fatty Acid, Dicarboxylate",Lipid,octadecenedioate (C18:1-DC),,,,,0.40702154572547017
sleep_minutesAsleep,metabolite_100019978,0.04902072250278088,1.7947511323276637,0.07283021600460061,2211.0,100019978,"Fatty Acid, Dicarboxylate",Lipid,octadecenedioate (C18:1-DC),,,,,0.28132671891588634
sleep_restlessDuration,metabolite_100019978,0.07025703966696514,1.958184724714629,0.05034228259797187,2078.0,100019978,"Fatty Acid, Dicarboxylate",Lipid,octadecenedioate (C18:1-DC),,,,,0.22496531097976086
sleep_awakeDuration,metabolite_100019982,0.0068764920129677064,0.29884232205764005,0.7650903545414817,2075.0,100019982,"Fatty Acid, Dicarboxylate",Lipid,octadecadienedioate (C18:2-DC)*,,,,,0.9012660782696553
sleep_awakeningsCount,metabolite_100019982,0.0028501677555128327,0.10490029248119113,0.9164642273209935,2267.0,100019982,"Fatty Acid, Dicarboxylate",Lipid,octadecadienedioate (C18:2-DC)*,,,,,0.9707766124974334
sleep_efficiency,metabolite_100019982,-5.300550679999757e-05,-0.08436009007452887,0.9327779952358378,2154.0,100019982,"Fatty Acid, Dicarboxylate",Lipid,octadecadienedioate (C18:2-DC)*,,,,,0.9775019623484554
sleep_minutesAfterWakeup,metabolite_100019982,0.02521859782669624,0.9822897222542023,0.3260796199579178,1945.0,100019982,"Fatty Acid, Dicarboxylate",Lipid,octadecadienedioate (C18:2-DC)*,,,,,0.6100844502438463
sleep_minutesAsleep,metabolite_100019982,0.004531152791546547,0.2817201871378808,0.7781844862780944,2212.0,100019982,"Fatty Acid, Dicarboxylate",Lipid,octadecadienedioate (C18:2-DC)*,,,,,0.9056986241308239
sleep_restlessDuration,metabolite_100019982,0.020319070473989245,0.955097652296921,0.33963946175439097,2082.0,100019982,"Fatty Acid, Dicarboxylate",Lipid,octadecadienedioate (C18:2-DC)*,,,,,0.6244765549332156
sleep_awakeDuration,metabolite_100020004,-0.0689194940097425,-1.6216923888937411,0.10502144687521091,2076.0,100020004,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,,,194501.0,0.342792932134619
sleep_awakeningsCount,metabolite_100020004,0.10367333239316326,2.0908324292710527,0.036654137877545456,2273.0,100020004,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,,,194501.0,0.18717227956999402
sleep_efficiency,metabolite_100020004,-0.0006824312654153623,-0.5948392182941049,0.5520132257619337,2166.0,100020004,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,,,194501.0,0.783697568948875
sleep_minutesAfterWakeup,metabolite_100020004,0.058905572748165595,1.241268994954697,0.21465576558333868,1954.0,100020004,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,,,194501.0,0.5008499618383091
sleep_minutesAsleep,metabolite_100020004,-0.034863256665848164,-1.1744648611879835,0.24033495731250137,2223.0,100020004,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,,,194501.0,0.5269599167824041
sleep_restlessDuration,metabolite_100020004,-0.01257902449036857,-0.32123416147818445,0.7480650961503736,2093.0,100020004,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,,,,194501.0,0.8958993696721073
sleep_awakeDuration,metabolite_100020204,0.020352793797517504,0.6479503127555094,0.5170896485177245,2055.0,100020204,"Fatty Acid, Amino",Lipid,N-acetyl-2-aminooctanoate*,,,HMDB59745,95555.0,0.7604093686217575
sleep_awakeningsCount,metabolite_100020204,0.0034541832224459644,0.09154656582733176,0.927066471175894,2251.0,100020204,"Fatty Acid, Amino",Lipid,N-acetyl-2-aminooctanoate*,,,HMDB59745,95555.0,0.9748458512197897
sleep_efficiency,metabolite_100020204,0.0014806027016338406,1.7129926857655724,0.08685913787641211,2139.0,100020204,"Fatty Acid, Amino",Lipid,N-acetyl-2-aminooctanoate*,,,HMDB59745,95555.0,0.30870061773779545
sleep_minutesAfterWakeup,metabolite_100020204,0.01919523908558795,0.5430380471948684,0.587166443669654,1931.0,100020204,"Fatty Acid, Amino",Lipid,N-acetyl-2-aminooctanoate*,,,HMDB59745,95555.0,0.8064944267941817
sleep_minutesAsleep,metabolite_100020204,0.024204639125483395,1.0761230115835834,0.2819906705777958,2197.0,100020204,"Fatty Acid, Amino",Lipid,N-acetyl-2-aminooctanoate*,,,HMDB59745,95555.0,0.5651507793710223
sleep_restlessDuration,metabolite_100020204,0.02285207142834255,0.7807954310925228,0.43501257793173964,2064.0,100020204,"Fatty Acid, Amino",Lipid,N-acetyl-2-aminooctanoate*,,,HMDB59745,95555.0,0.7033746538860323
sleep_awakeDuration,metabolite_100020205,0.03836669901337528,0.4467301395006225,0.6551174064922444,2042.0,100020205,Alanine and Aspartate Metabolism,Amino Acid,hydroxyasparagine**,,C03124,HMDB32332,97663.0,0.8457882457202408
sleep_awakeningsCount,metabolite_100020205,-0.10508857076233026,-1.0468913272079727,0.2952632085155168,2234.0,100020205,Alanine and Aspartate Metabolism,Amino Acid,hydroxyasparagine**,,C03124,HMDB32332,97663.0,0.5795607363716965
sleep_efficiency,metabolite_100020205,-0.00020782926326549933,-0.08891162279068376,0.9291605485311865,2124.0,100020205,Alanine and Aspartate Metabolism,Amino Acid,hydroxyasparagine**,,C03124,HMDB32332,97663.0,0.9760257057015034
sleep_minutesAfterWakeup,metabolite_100020205,0.028582047109639505,0.29450501495742026,0.7684039852284851,1918.0,100020205,Alanine and Aspartate Metabolism,Amino Acid,hydroxyasparagine**,,C03124,HMDB32332,97663.0,0.902606946063251
sleep_minutesAsleep,metabolite_100020205,0.11182591924530548,1.839686148273948,0.0659504688109811,2181.0,100020205,Alanine and Aspartate Metabolism,Amino Acid,hydroxyasparagine**,,C03124,HMDB32332,97663.0,0.2643370762614345
sleep_restlessDuration,metabolite_100020205,0.11799846990439128,1.4823980818168367,0.13838848064090156,2050.0,100020205,Alanine and Aspartate Metabolism,Amino Acid,hydroxyasparagine**,,C03124,HMDB32332,97663.0,0.39982188782915
sleep_awakeDuration,metabolite_100020208,0.0031952892805649047,0.0905529439381333,0.9278566184950686,2067.0,100020208,Chemical,Xenobiotics,perfluorooctanoate (PFOA),,,HMDB59587,9554.0,0.9748458512197897
sleep_awakeningsCount,metabolite_100020208,0.05708305520571603,1.3945263690369554,0.16329577100322343,2265.0,100020208,Chemical,Xenobiotics,perfluorooctanoate (PFOA),,,HMDB59587,9554.0,0.43859573710666006
sleep_efficiency,metabolite_100020208,-0.0024462943640767175,-2.57881998019314,0.009979827609295007,2153.0,100020208,Chemical,Xenobiotics,perfluorooctanoate (PFOA),,,HMDB59587,9554.0,0.08450736283286855
sleep_minutesAfterWakeup,metabolite_100020208,-0.015780781720856205,-0.3992646728851177,0.6897421187937811,1946.0,100020208,Chemical,Xenobiotics,perfluorooctanoate (PFOA),,,HMDB59587,9554.0,0.8635970158510343
sleep_minutesAsleep,metabolite_100020208,0.011013687132195929,0.448793228888785,0.653624964404737,2208.0,100020208,Chemical,Xenobiotics,perfluorooctanoate (PFOA),,,HMDB59587,9554.0,0.8454172045774629
sleep_restlessDuration,metabolite_100020208,0.06120558949439421,1.8900282885393185,0.058893566505645485,2078.0,100020208,Chemical,Xenobiotics,perfluorooctanoate (PFOA),,,HMDB59587,9554.0,0.2468313113686494
sleep_awakeDuration,metabolite_100020214,-0.005304072055428543,-0.2539323372759698,0.7995783246585578,1717.0,100020214,Primary Bile Acid Metabolism,Lipid,glyco-beta-muricholate**,,,,,0.9141427476066682
sleep_awakeningsCount,metabolite_100020214,0.04039927817843739,1.6682738069772853,0.09542933754527598,1869.0,100020214,Primary Bile Acid Metabolism,Lipid,glyco-beta-muricholate**,,,,,0.32521470015713805
sleep_efficiency,metabolite_100020214,-0.00025000097358504766,-0.4454953554889483,0.6560162040741264,1778.0,100020214,Primary Bile Acid Metabolism,Lipid,glyco-beta-muricholate**,,,,,0.8465433982717316
sleep_minutesAfterWakeup,metabolite_100020214,0.022151724832471048,0.949501387533637,0.34250816946626483,1615.0,100020214,Primary Bile Acid Metabolism,Lipid,glyco-beta-muricholate**,,,,,0.6263264353072744
sleep_minutesAsleep,metabolite_100020214,-0.0007301367820338801,-0.05104845089637554,0.9592925021100125,1829.0,100020214,Primary Bile Acid Metabolism,Lipid,glyco-beta-muricholate**,,,,,0.9848541599507817
sleep_restlessDuration,metabolite_100020214,-0.009730408009919174,-0.5139969189301782,0.6073204409110907,1718.0,100020214,Primary Bile Acid Metabolism,Lipid,glyco-beta-muricholate**,,,,,0.8214359223356127
sleep_awakeDuration,metabolite_100020219,0.04516419875674378,0.7964953985912018,0.42583561906586,2072.0,100020219,Food Component/Plant,Xenobiotics,3-formylindole,487-89-8,C08493,HMDB29737,10256.0,0.6970069490683717
sleep_awakeningsCount,metabolite_100020219,0.1331514539263271,1.9876712187505192,0.04696861183403793,2264.0,100020219,Food Component/Plant,Xenobiotics,3-formylindole,487-89-8,C08493,HMDB29737,10256.0,0.21616782613720187
sleep_efficiency,metabolite_100020219,0.00022230289022994593,0.14522646060919642,0.8845457066341298,2152.0,100020219,Food Component/Plant,Xenobiotics,3-formylindole,487-89-8,C08493,HMDB29737,10256.0,0.9538663617721903
sleep_minutesAfterWakeup,metabolite_100020219,0.021190017077675864,0.33573386589813503,0.7371077385873868,1952.0,100020219,Food Component/Plant,Xenobiotics,3-formylindole,487-89-8,C08493,HMDB29737,10256.0,0.8908714187632454
sleep_minutesAsleep,metabolite_100020219,0.04712551364813585,1.1885840929150995,0.23473136361726551,2210.0,100020219,Food Component/Plant,Xenobiotics,3-formylindole,487-89-8,C08493,HMDB29737,10256.0,0.5219047713732606
sleep_restlessDuration,metabolite_100020219,0.059222208337992015,1.145703352149019,0.2520502220408546,2077.0,100020219,Food Component/Plant,Xenobiotics,3-formylindole,487-89-8,C08493,HMDB29737,10256.0,0.5390796580842069
sleep_awakeDuration,metabolite_100020241,-0.00954679917471383,-0.2719884081512183,0.785658714649286,2026.0,100020241,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylcitrulline*,,,,,0.9075876760321356
sleep_awakeningsCount,metabolite_100020241,0.1452781057108302,3.5200439739874736,0.00044021331236875067,2213.0,100020241,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylcitrulline*,,,,,0.010422830024957414
sleep_efficiency,metabolite_100020241,-0.0008289626611058833,-0.8844736972747351,0.37654156688287266,2110.0,100020241,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylcitrulline*,,,,,0.6566117836720223
sleep_minutesAfterWakeup,metabolite_100020241,-0.06565382134823254,-1.6901422435611535,0.09116460952635072,1907.0,100020241,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylcitrulline*,,,,,0.3168692734460425
sleep_minutesAsleep,metabolite_100020241,-0.01565935463110081,-0.6297394005364088,0.5289317344726563,2164.0,100020241,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylcitrulline*,,,,,0.7694330571050454
sleep_restlessDuration,metabolite_100020241,-0.02783789815982894,-0.8501919768394995,0.3953186234349947,2035.0,100020241,Gamma-glutamyl Amino Acid,Peptide,gamma-glutamylcitrulline*,,,,,0.6701284270296547
sleep_awakeDuration,metabolite_100020253,-0.020356784113926694,-0.6077595298570531,0.5434304589150654,1658.0,100020253,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H12O2*,,,,,0.779342324767851
sleep_awakeningsCount,metabolite_100020253,0.050878723599114294,1.280116943326069,0.2006680463233669,1815.0,100020253,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H12O2*,,,,,0.48538270935795563
sleep_efficiency,metabolite_100020253,-0.0008676415026222621,-0.9499700752572965,0.3422607625963592,1727.0,100020253,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H12O2*,,,,,0.6263264353072744
sleep_minutesAfterWakeup,metabolite_100020253,0.010459368514818794,0.2797203821307083,0.7797290036769134,1570.0,100020253,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H12O2*,,,,,0.9063812264762895
sleep_minutesAsleep,metabolite_100020253,-0.011551698229825103,-0.5017922891970789,0.6158761529316398,1772.0,100020253,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H12O2*,,,,,0.8255556582786443
sleep_restlessDuration,metabolite_100020253,0.0351864807604882,1.1388042752833636,0.25494911268295417,1665.0,100020253,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H12O2*,,,,,0.5412735779493529
sleep_awakeDuration,metabolite_100020254,-0.008887882718993071,-0.3124500445548623,0.7547306299310664,2034.0,100020254,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H14O2 (1)*,,,,,0.8975189295910789
sleep_awakeningsCount,metabolite_100020254,0.007219001857268426,0.21804290275909124,0.8274157417436954,2223.0,100020254,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H14O2 (1)*,,,,,0.9292276724891719
sleep_efficiency,metabolite_100020254,-0.001070566973621953,-1.3943718904249869,0.1633519878257097,2117.0,100020254,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H14O2 (1)*,,,,,0.43859573710666006
sleep_minutesAfterWakeup,metabolite_100020254,0.0828258821336819,2.5902489862035174,0.00966378492298278,1910.0,100020254,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H14O2 (1)*,,,,,0.08277512428332136
sleep_minutesAsleep,metabolite_100020254,0.017276816550660105,0.8771654696652794,0.3804941806275638,2168.0,100020254,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H14O2 (1)*,,,,,0.6605682685243254
sleep_restlessDuration,metabolite_100020254,0.04699191467904229,1.811946497668602,0.07014180383454259,2040.0,100020254,Partially Characterized Molecules,Partially Characterized Molecules,glycine conjugate of C10H14O2 (1)*,,,,,0.2747602686154849
sleep_awakeDuration,metabolite_100020259,0.040961106620477486,2.1915619972559974,0.028529174381943218,1953.0,100020259,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C7H12O2*,,,,,0.1618153171568893
sleep_awakeningsCount,metabolite_100020259,0.006865160310262588,0.31548722381767696,0.7524225986134258,2139.0,100020259,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C7H12O2*,,,,,0.8975189295910789
sleep_efficiency,metabolite_100020259,-0.0006666641533930944,-1.303315697190604,0.19261465655953994,2037.0,100020259,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C7H12O2*,,,,,0.47783630056802395
sleep_minutesAfterWakeup,metabolite_100020259,0.007123834816150268,0.33840281184125875,0.7350982849939538,1844.0,100020259,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C7H12O2*,,,,,0.8898479761472713
sleep_minutesAsleep,metabolite_100020259,0.011490480203721185,0.8774572622153065,0.3803394638652551,2089.0,100020259,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C7H12O2*,,,,,0.6605122563068854
sleep_restlessDuration,metabolite_100020259,0.018236828959118496,1.0595792623705136,0.28946674158061375,1963.0,100020259,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C7H12O2*,,,,,0.5736163130366755
sleep_awakeDuration,metabolite_100020261,0.04882499491158838,2.014894170396022,0.04404632421361175,2051.0,100020261,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (1)*,,,,,0.20822600596689025
sleep_awakeningsCount,metabolite_100020261,0.04776904738210071,1.6612542730330613,0.09680214122836299,2248.0,100020261,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (1)*,,,,,0.3296406248647664
sleep_efficiency,metabolite_100020261,-0.00042812812191525703,-0.6404238851768279,0.5219659450081913,2135.0,100020261,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (1)*,,,,,0.7640716719568194
sleep_minutesAfterWakeup,metabolite_100020261,-0.016935341589263405,-0.6146030500804307,0.5388895347767021,1930.0,100020261,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (1)*,,,,,0.7761736049627586
sleep_minutesAsleep,metabolite_100020261,-0.0030763172298382178,-0.1787217667144415,0.8581727234047551,2193.0,100020261,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (1)*,,,,,0.9429585801681095
sleep_restlessDuration,metabolite_100020261,-0.005091074322265395,-0.22625577492548835,0.8210249723491161,2062.0,100020261,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (1)*,,,,,0.9245529646870839
sleep_awakeDuration,metabolite_100020262,-0.0021712274761597357,-0.1262116419838517,0.8995786100471116,1790.0,100020262,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (2)*,,,,,0.960096363789893
sleep_awakeningsCount,metabolite_100020262,0.06255642239325646,2.9771206332812414,0.002945614239809556,1951.0,100020262,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (2)*,,,,,0.03828588725188613
sleep_efficiency,metabolite_100020262,-8.799675060003895e-05,-0.18021202385881355,0.8570059101850508,1850.0,100020262,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (2)*,,,,,0.9422523195145055
sleep_minutesAfterWakeup,metabolite_100020262,-0.00025877227778874426,-0.012856272416062372,0.9897439996750925,1672.0,100020262,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (2)*,,,,,0.9960222265387032
sleep_minutesAsleep,metabolite_100020262,-0.0274575344182011,-2.2519006673481683,0.024442328507203636,1905.0,100020262,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (2)*,,,,,0.14681728281498488
sleep_restlessDuration,metabolite_100020262,-0.02798538218572713,-1.7256393840536808,0.08458547103201144,1789.0,100020262,Partially Characterized Molecules,Partially Characterized Molecules,glutamine conjugate of C6H10O2 (2)*,,,,,0.30498264087344235
sleep_awakeDuration,metabolite_100020343,0.03141779027833322,1.0574770148706618,0.2904170316284562,2080.0,100020343,Polyunsaturated Fatty Acid (n3 and n6),Lipid,tetradecadienoate (14:2)*,39039-37-7,,HMDB00560,5312409.0,0.5746549774775837
sleep_awakeningsCount,metabolite_100020343,-0.03429912870504397,-0.9661481890157343,0.3340733610216896,2266.0,100020343,Polyunsaturated Fatty Acid (n3 and n6),Lipid,tetradecadienoate (14:2)*,39039-37-7,,HMDB00560,5312409.0,0.6180509457839084
sleep_efficiency,metabolite_100020343,-0.0015606966689222079,-1.9185999327173595,0.055167020937208135,2159.0,100020343,Polyunsaturated Fatty Acid (n3 and n6),Lipid,tetradecadienoate (14:2)*,39039-37-7,,HMDB00560,5312409.0,0.2365643633779319
sleep_minutesAfterWakeup,metabolite_100020343,0.09223035331055897,2.7401282544108443,0.006197723119233966,1947.0,100020343,Polyunsaturated Fatty Acid (n3 and n6),Lipid,tetradecadienoate (14:2)*,39039-37-7,,HMDB00560,5312409.0,0.06179393439029207
sleep_minutesAsleep,metabolite_100020343,0.02062934595897361,0.9907716892097586,0.3219053911088578,2218.0,100020343,Polyunsaturated Fatty Acid (n3 and n6),Lipid,tetradecadienoate (14:2)*,39039-37-7,,HMDB00560,5312409.0,0.6065662862599985
sleep_restlessDuration,metabolite_100020343,0.042491801945695296,1.5449335150331254,0.12251446746685239,2085.0,100020343,Polyunsaturated Fatty Acid (n3 and n6),Lipid,tetradecadienoate (14:2)*,39039-37-7,,HMDB00560,5312409.0,0.3760650912378917
sleep_awakeDuration,metabolite_100020361,0.026456348442083825,0.42223220278403695,0.6729064743933,1787.0,100020361,Urea cycle; Arginine and Proline Metabolism,Amino Acid,3-amino-2-piperidone,1892-22-4,,HMDB00323,5200225.0,0.8544391532197411
sleep_awakeningsCount,metabolite_100020361,0.05057216872036358,0.6837222353707192,0.49423202382144604,1950.0,100020361,Urea cycle; Arginine and Proline Metabolism,Amino Acid,3-amino-2-piperidone,1892-22-4,,HMDB00323,5200225.0,0.7454507383756233
sleep_efficiency,metabolite_100020361,0.0004647002416882408,0.27798446001416255,0.7810552839584111,1859.0,100020361,Urea cycle; Arginine and Proline Metabolism,Amino Acid,3-amino-2-piperidone,1892-22-4,,HMDB00323,5200225.0,0.9068864189585222
sleep_minutesAfterWakeup,metabolite_100020361,-0.020167743860736647,-0.28949108600470447,0.7722413214394425,1685.0,100020361,Urea cycle; Arginine and Proline Metabolism,Amino Acid,3-amino-2-piperidone,1892-22-4,,HMDB00323,5200225.0,0.9040454334048043
sleep_minutesAsleep,metabolite_100020361,0.012765482263983009,0.28917652414908557,0.7724778276905344,1906.0,100020361,Urea cycle; Arginine and Proline Metabolism,Amino Acid,3-amino-2-piperidone,1892-22-4,,HMDB00323,5200225.0,0.9040454334048043
sleep_restlessDuration,metabolite_100020361,0.02204157055304635,0.38021784347131504,0.7038287747357996,1797.0,100020361,Urea cycle; Arginine and Proline Metabolism,Amino Acid,3-amino-2-piperidone,1892-22-4,,HMDB00323,5200225.0,0.8722751455692286
sleep_awakeDuration,metabolite_100020371,-0.08702964363134305,-3.356459371367938,0.0008042562831142589,2004.0,100020371,Alanine and Aspartate Metabolism,Amino Acid,"N,N-dimethylalanine",2812-31-9,,,5488191.0,0.016126982866610826
sleep_awakeningsCount,metabolite_100020371,-0.02410558021538189,-0.7915023721897992,0.42873676426351404,2191.0,100020371,Alanine and Aspartate Metabolism,Amino Acid,"N,N-dimethylalanine",2812-31-9,,,5488191.0,0.6990949535784144
sleep_efficiency,metabolite_100020371,0.0007740559312151944,1.106603433748394,0.26859344755263864,2084.0,100020371,Alanine and Aspartate Metabolism,Amino Acid,"N,N-dimethylalanine",2812-31-9,,,5488191.0,0.5517802334024349
sleep_minutesAfterWakeup,metabolite_100020371,-0.06515791172338267,-2.2339448967593043,0.02560419247786699,1880.0,100020371,Alanine and Aspartate Metabolism,Amino Acid,"N,N-dimethylalanine",2812-31-9,,,5488191.0,0.15175386925763876
sleep_minutesAsleep,metabolite_100020371,-0.04006498578069426,-2.1859684780566497,0.02892608191369492,2142.0,100020371,Alanine and Aspartate Metabolism,Amino Acid,"N,N-dimethylalanine",2812-31-9,,,5488191.0,0.16285159234870974
sleep_restlessDuration,metabolite_100020371,-0.026248705194700253,-1.1035498638691958,0.2699207461045758,2012.0,100020371,Alanine and Aspartate Metabolism,Amino Acid,"N,N-dimethylalanine",2812-31-9,,,5488191.0,0.5533836961186172
sleep_awakeDuration,metabolite_100020372,0.029399317680389236,0.6813098181134511,0.49575458704872133,1999.0,100020372,Food Component/Plant,Xenobiotics,3-indoleglyoxylic acid,1477-49-2,,,73863.0,0.7461005087848437
sleep_awakeningsCount,metabolite_100020372,0.009185692248394856,0.18188697145252897,0.8556883317572755,2186.0,100020372,Food Component/Plant,Xenobiotics,3-indoleglyoxylic acid,1477-49-2,,,73863.0,0.9417634893896643
sleep_efficiency,metabolite_100020372,0.0005765228828025848,0.4879097874649098,0.6256651909504901,2084.0,100020372,Food Component/Plant,Xenobiotics,3-indoleglyoxylic acid,1477-49-2,,,73863.0,0.8308316198884647
sleep_minutesAfterWakeup,metabolite_100020372,-0.03243252782429241,-0.6676781564508201,0.5044210938221585,1883.0,100020372,Food Component/Plant,Xenobiotics,3-indoleglyoxylic acid,1477-49-2,,,73863.0,0.752345108214596
sleep_minutesAsleep,metabolite_100020372,0.040828715872718434,1.3333196831316567,0.18256929122541,2138.0,100020372,Food Component/Plant,Xenobiotics,3-indoleglyoxylic acid,1477-49-2,,,73863.0,0.46386187323121125
sleep_restlessDuration,metabolite_100020372,0.05284795733384004,1.3267522288860087,0.18474143902934048,2014.0,100020372,Food Component/Plant,Xenobiotics,3-indoleglyoxylic acid,1477-49-2,,,73863.0,0.46680320388560415
